perm,run,tag,regime_id,cycle,phase,null_beta1_birth_area,n_edges,n_nodes
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,0.33903805911565876,20212,7391
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3493921163739956,15697,5534
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.351172439623164,15697,5534
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35044959337497855,15697,5534
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3523556861744527,15697,5534
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3524224434271695,15697,5534
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35036346916963523,15697,5534
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3534735281773681,15697,5534
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3505943951254297,15697,5534
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3518014927909876,15697,5534
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35233340839684396,15697,5534
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3495783574383867,15697,5534
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35307235319615987,15697,5534
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35124892600025964,15697,5534
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.349678877522014,15697,5534
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3541456852919235,15697,5534
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3504399859787746,15697,5534
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35020747907830874,15697,5534
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3526440054431098,15697,5534
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35196722722271484,15697,5534
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3468328986601116,15697,5534
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3515146631708708,15697,5534
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35195764265054374,15697,5534
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.35148636593501337,15697,5534
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3519287824218774,15697,5534
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,0.3518238010006401,15697,5534
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3477369357028237,21107,7586
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34678712772114373,21107,7586
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34555633198854774,21107,7586
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3452013458553591,21107,7586
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34258641368200105,21107,7586
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.345402301468286,21107,7586
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3439105849981438,21107,7586
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34739143588395494,21107,7586
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34456587513825904,21107,7586
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3435322630835973,21107,7586
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3434187025913088,21107,7586
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34596157791728643,21107,7586
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34466479163190805,21107,7586
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34440025348842973,21107,7586
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34450603139226454,21107,7586
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34533029669428256,21107,7586
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3446455843281493,21107,7586
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3440593211266599,21107,7586
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3444706976836851,21107,7586
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3450109719528872,21107,7586
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.347639770800413,21107,7586
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.34621728086290343,21107,7586
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.344202031519335,21107,7586
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3426616071446399,21107,7586
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,0.3449619181571413,21107,7586
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3559722262814935,15865,5424
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3574538467575441,15865,5424
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35725660434170264,15865,5424
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3554529776765067,15865,5424
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35637931572578396,15865,5424
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35403044229328684,15865,5424
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3585832427078186,15865,5424
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35502557381502947,15865,5424
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3546228039512747,15865,5424
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35571988589051506,15865,5424
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35575822502762156,15865,5424
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35453918466343726,15865,5424
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3557996082151841,15865,5424
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35485464600979505,15865,5424
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35649898739863384,15865,5424
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3550916896166083,15865,5424
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3556659033362543,15865,5424
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3561051031266599,15865,5424
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35448992225362785,15865,5424
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3570212115595739,15865,5424
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35480067349715383,15865,5424
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35619151438570323,15865,5424
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35827273981151164,15865,5424
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.3613838300582798,15865,5424
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,0.35616336949419175,15865,5424
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33262431114551017,18893,7256
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3330649461524024,18893,7256
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33337730710859337,18893,7256
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33407329744384806,18893,7256
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33486301804938057,18893,7256
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33372792153032893,18893,7256
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.333930175158286,18893,7256
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.332912812692992,18893,7256
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3344846219194471,18893,7256
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33390241444127583,18893,7256
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33492784205370185,18893,7256
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3350933946807823,18893,7256
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33627614437246195,18893,7256
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33316278513142,18893,7256
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3367086013633383,18893,7256
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33263926437104635,18893,7256
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33574557277295336,18893,7256
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33566448197085874,18893,7256
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3329896057753421,18893,7256
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3345891809674727,18893,7256
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3355455944829987,18893,7256
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.33388686170514636,18893,7256
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3324736671285734,18893,7256
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3362628302267301,18893,7256
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,0.3360785910786822,18893,7256
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3514584767092702,14814,5171
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3550539730795148,14814,5171
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.35242377509157724,14814,5171
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3541983192168239,14814,5171
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.35097299836982687,14814,5171
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.34812585854731537,14814,5171
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.35132717400839314,14814,5171
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3532236367766608,14814,5171
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.34993046411402795,14814,5171
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3527566439942693,14814,5171
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3519278745917689,14814,5171
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.35099475920424805,14814,5171
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3511189833411134,14814,5171
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3532162648864117,14814,5171
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.352945467913958,14814,5171
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3523172289634018,14814,5171
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.35451930289358735,14814,5171
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3542514340828566,14814,5171
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3504220719283438,14814,5171
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.350029624886848,14814,5171
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3523006733914821,14814,5171
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.353165237337865,14814,5171
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.35399382591775475,14814,5171
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.35345610610579603,14814,5171
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,0.3534214574889405,14814,5171
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33655174368418206,19416,7329
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33649944129949455,19416,7329
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3329857018274017,19416,7329
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33685315476996525,19416,7329
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3379000989996147,19416,7329
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3353314081062542,19416,7329
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3363449177751253,19416,7329
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33602794608143144,19416,7329
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33517079950799405,19416,7329
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3377350214039902,19416,7329
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33781699308815505,19416,7329
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3357679642887085,19416,7329
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3385487780454212,19416,7329
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3361398940658893,19416,7329
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33569429446894206,19416,7329
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.335600731318199,19416,7329
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3359868705083712,19416,7329
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3347086247508913,19416,7329
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33716480362990986,19416,7329
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33542803153152057,19416,7329
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33396984605493596,19416,7329
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33555291385183084,19416,7329
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33522077826626734,19416,7329
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.33562721784113514,19416,7329
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,0.3361928696653108,19416,7329
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34625659953222904,14420,5094
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3508403667912743,14420,5094
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34914827247782076,14420,5094
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3491773135059967,14420,5094
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34853945470742304,14420,5094
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34900201817862575,14420,5094
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34753751823894646,14420,5094
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3548590907857264,14420,5094
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34979137971579266,14420,5094
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3501186670083461,14420,5094
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3486108718187446,14420,5094
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.35015588931174985,14420,5094
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3486040336515078,14420,5094
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.35076042513935407,14420,5094
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34710067236489106,14420,5094
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34690991768416146,14420,5094
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3518757228762436,14420,5094
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3490061561460678,14420,5094
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34651511261272067,14420,5094
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.35086681225001864,14420,5094
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.348363096237924,14420,5094
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34934259121045375,14420,5094
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.3522119173197549,14420,5094
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.34724139027398504,14420,5094
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,0.348828839164804,14420,5094
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3399451658776514,19983,7415
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.34168032203788173,19983,7415
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.33978154143477246,19983,7415
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3379687210534129,19983,7415
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3385778991191698,19983,7415
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3396993322685181,19983,7415
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.34213304478307005,19983,7415
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3407006185405324,19983,7415
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.34018874818087286,19983,7415
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.34021661879741893,19983,7415
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.33794257782592985,19983,7415
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3407854848041219,19983,7415
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3391129858908349,19983,7415
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3390345560558419,19983,7415
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3385379295986157,19983,7415
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3403866914505539,19983,7415
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.33944214987502913,19983,7415
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3405294916962538,19983,7415
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.34194392772958954,19983,7415
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.34180233883102584,19983,7415
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.33962380690205324,19983,7415
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3412024772845578,19983,7415
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.34001740781738343,19983,7415
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3389097484483052,19983,7415
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,0.3401801822503101,19983,7415
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34754212939622786,14424,5149
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34823253357210737,14424,5149
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34700419653472947,14424,5149
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3484260427745236,14424,5149
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3487940028305635,14424,5149
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.350437275379874,14424,5149
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34673006889295876,14424,5149
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3460437471029196,14424,5149
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.35032733041718545,14424,5149
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3485892049516512,14424,5149
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34798725807583597,14424,5149
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34480941674662297,14424,5149
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34749917516623474,14424,5149
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34850120575427934,14424,5149
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3450690338160548,14424,5149
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3494353464150025,14424,5149
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3484091204102018,14424,5149
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34612185076982205,14424,5149
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34604178038251976,14424,5149
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.348319399852418,14424,5149
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3507925151886807,14424,5149
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34516509268098694,14424,5149
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34893214244064247,14424,5149
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.3515036268825811,14424,5149
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,0.34917166671581995,14424,5149
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3440281826003882,20805,7618
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.34049430612897386,20805,7618
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.34380917353457846,20805,7618
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3421793701586172,20805,7618
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.34253848523362795,20805,7618
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3443033099592144,20805,7618
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3429807697760061,20805,7618
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3444441331707613,20805,7618
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.34661105408561305,20805,7618
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.343812695949187,20805,7618
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.34198644835253444,20805,7618
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3438255808508672,20805,7618
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3413365895570382,20805,7618
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.34133259000945215,20805,7618
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3416092114287933,20805,7618
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.34165613785704985,20805,7618
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3415977333087654,20805,7618
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3408905544915267,20805,7618
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3414700227372303,20805,7618
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3442813447854059,20805,7618
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3424928731835932,20805,7618
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.34146281795599975,20805,7618
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3427844342416239,20805,7618
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.3413129946496154,20805,7618
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,0.342476639412747,20805,7618
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3508828282508278,14577,5157
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.35063234746853156,14577,5157
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3475872998730153,14577,5157
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3492708696068691,14577,5157
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34702977556590897,14577,5157
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3458460721392201,14577,5157
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34354368684100023,14577,5157
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34615364102054114,14577,5157
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3474103576909256,14577,5157
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34705041345069254,14577,5157
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3465651698255674,14577,5157
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34921143615505584,14577,5157
