predictor,permutation,null_mutual_information_bits,observed_mutual_information_bits
giant-component change,3709,0.004022728256667894,0.11116873591847197
giant-component change,3710,0.021733479702157683,0.11116873591847197
giant-component change,3711,0.010152552384464518,0.11116873591847197
giant-component change,3712,0.042581392395893355,0.11116873591847197
giant-component change,3713,0.010152552384464518,0.11116873591847197
giant-component change,3714,0.018250990757781145,0.11116873591847197
giant-component change,3715,0.015603655574361058,0.11116873591847197
giant-component change,3716,0.038451552313533185,0.11116873591847197
giant-component change,3717,0.004022728256667894,0.11116873591847197
giant-component change,3718,0.010152552384464518,0.11116873591847197
giant-component change,3719,0.0063441766279560274,0.11116873591847197
giant-component change,3720,0.020725303519284356,0.11116873591847197
giant-component change,3721,0.019082576085896304,0.11116873591847197
giant-component change,3722,0.010152552384464518,0.11116873591847197
giant-component change,3723,0.025694087073992573,0.11116873591847197
giant-component change,3724,0.021733479702157683,0.11116873591847197
giant-component change,3725,0.026031681523491973,0.11116873591847197
giant-component change,3726,0.015274200329387814,0.11116873591847197
giant-component change,3727,0.015274200329387814,0.11116873591847197
giant-component change,3728,0.011270843074738978,0.11116873591847197
giant-component change,3729,0.010152552384464518,0.11116873591847197
giant-component change,3730,0.024533679275792846,0.11116873591847197
giant-component change,3731,0.04740206863433928,0.11116873591847197
giant-component change,3732,0.04440802646494298,0.11116873591847197
giant-component change,3733,0.024533679275792846,0.11116873591847197
giant-component change,3734,0.017925103945649192,0.11116873591847197
giant-component change,3735,0.007831104013176384,0.11116873591847197
giant-component change,3736,0.0063441766279560274,0.11116873591847197
giant-component change,3737,0.023415388585518383,0.11116873591847197
giant-component change,3738,0.01728556445772176,0.11116873591847197
giant-component change,3739,0.041052347902747734,0.11116873591847197
giant-component change,3740,0.010152552384464518,0.11116873591847197
giant-component change,3741,0.010152552384464518,0.11116873591847197
giant-component change,3742,0.02685512764708098,0.11116873591847197
giant-component change,3743,0.014485364884086598,0.11116873591847197
giant-component change,3744,0.036451568268096736,0.11116873591847197
giant-component change,3745,0.015603655574361058,0.11116873591847197
giant-component change,3746,0.0063441766279560274,0.11116873591847197
giant-component change,3747,0.013592291446027112,0.11116873591847197
giant-component change,3748,0.013592291446027112,0.11116873591847197
giant-component change,3749,0.002011364128333947,0.11116873591847197
giant-component change,3750,0.02490525162869136,0.11116873591847197
giant-component change,3751,0.05554325689046985,0.11116873591847197
giant-component change,3752,0.02490525162869136,0.11116873591847197
giant-component change,3753,0.036451568268096736,0.11116873591847197
giant-component change,3754,0.004022728256667894,0.11116873591847197
giant-component change,3755,0.08013157781205092,0.11116873591847197
giant-component change,3756,0.015274200329387814,0.11116873591847197
giant-component change,3757,0.07730506101944411,0.11116873591847197
giant-component change,3758,0.01347718870121327,0.11116873591847197
giant-component change,3759,0.020725303519284356,0.11116873591847197
giant-component change,3760,0.015603655574361058,0.11116873591847197
giant-component change,3761,0.023415388585518383,0.11116873591847197
giant-component change,3762,0.010152552384464518,0.11116873591847197
giant-component change,3763,0.029840057280000463,0.11116873591847197
giant-component change,3764,0.040259944024605226,0.11116873591847197
giant-component change,3765,0.005819739884842436,0.11116873591847197
giant-component change,3766,0.020725303519284356,0.11116873591847197
giant-component change,3767,0.015603655574361058,0.11116873591847197
giant-component change,3768,0.01728556445772176,0.11116873591847197
giant-component change,3769,0.013960928140973007,0.11116873591847197
giant-component change,3770,0.03411873981391111,0.11116873591847197
giant-component change,3771,0.005819739884842436,0.11116873591847197
giant-component change,3772,0.004022728256667894,0.11116873591847197
giant-component change,3773,0.036451568268096736,0.11116873591847197
giant-component change,3774,0.031482784713388515,0.11116873591847197
giant-component change,3775,0.002011364128333947,0.11116873591847197
giant-component change,3776,0.005819739884842436,0.11116873591847197
giant-component change,3777,0.019082576085896304,0.11116873591847197
giant-component change,3778,0.0063441766279560274,0.11116873591847197
giant-component change,3779,0.008355540756289975,0.11116873591847197
giant-component change,3780,0.0063441766279560274,0.11116873591847197
giant-component change,3781,0.020725303519284356,0.11116873591847197
giant-component change,3782,0.010152552384464518,0.11116873591847197
giant-component change,3783,0.021733479702157683,0.11116873591847197
giant-component change,3784,0.010152552384464518,0.11116873591847197
giant-component change,3785,0.015603655574361058,0.11116873591847197
giant-component change,3786,0.08762064492318282,0.11116873591847197
giant-component change,3787,0.015274200329387814,0.11116873591847197
giant-component change,3788,0.004022728256667894,0.11116873591847197
giant-component change,3789,0.015274200329387814,0.11116873591847197
giant-component change,3790,0.013592291446027112,0.11116873591847197
giant-component change,3791,0.013960928140973007,0.11116873591847197
giant-component change,3792,0.03761260884118514,0.11116873591847197
giant-component change,3793,0.010152552384464518,0.11116873591847197
giant-component change,3794,0.020725303519284356,0.11116873591847197
giant-component change,3795,0.0063441766279560274,0.11116873591847197
giant-component change,3796,0.005819739884842436,0.11116873591847197
giant-component change,3797,0.05612769308073519,0.11116873591847197
giant-component change,3798,0.005819739884842436,0.11116873591847197
giant-component change,3799,0.049714404469150604,0.11116873591847197
giant-component change,3800,0.01728556445772176,0.11116873591847197
giant-component change,3801,0.020725303519284356,0.11116873591847197
giant-component change,3802,0.02947142058505457,0.11116873591847197
giant-component change,3803,0.0063441766279560274,0.11116873591847197
giant-component change,3804,0.010152552384464518,0.11116873591847197
giant-component change,3805,0.002011364128333947,0.11116873591847197
giant-component change,3806,0.057004333854952384,0.11116873591847197
giant-component change,3807,0.020725303519284356,0.11116873591847197
giant-component change,3808,0.03596988140779709,0.11116873591847197
giant-component change,3809,0.03565135273989802,0.11116873591847197
giant-component change,3810,0.004022728256667894,0.11116873591847197
giant-component change,3811,0.033279796341563056,0.11116873591847197
giant-component change,3812,0.002011364128333947,0.11116873591847197
giant-component change,3813,0.05871502881700353,0.11116873591847197
giant-component change,3814,0.02490525162869136,0.11116873591847197
giant-component change,3815,0.017925103945649192,0.11116873591847197
giant-component change,3816,0.004022728256667894,0.11116873591847197
giant-component change,3817,0.002011364128333947,0.11116873591847197
giant-component change,3818,0.002011364128333947,0.11116873591847197
giant-component change,3819,0.002011364128333947,0.11116873591847197
giant-component change,3820,0.00814118825613057,0.11116873591847197
giant-component change,3821,0.002011364128333947,0.11116873591847197
giant-component change,3822,0.03230623083697752,0.11116873591847197
giant-component change,3823,0.004022728256667894,0.11116873591847197
giant-component change,3824,0.051368500605771514,0.11116873591847197
giant-component change,3825,0.015603655574361058,0.11116873591847197
giant-component change,3826,0.01728556445772176,0.11116873591847197
giant-component change,3827,0.017925103945649192,0.11116873591847197
giant-component change,3828,0.025694087073992573,0.11116873591847197
giant-component change,3829,0.03895692327504644,0.11116873591847197
giant-component change,3830,0.015603655574361058,0.11116873591847197
giant-component change,3831,0.027705451202326523,0.11116873591847197
giant-component change,3832,0.020725303519284356,0.11116873591847197
giant-component change,3833,0.005819739884842436,0.11116873591847197
giant-component change,3834,0.005819739884842436,0.11116873591847197
giant-component change,3835,0.005819739884842436,0.11116873591847197
giant-component change,3836,0.03761260884118514,0.11116873591847197
giant-component change,3837,0.008355540756289975,0.11116873591847197
giant-component change,3838,0.010152552384464518,0.11116873591847197
giant-component change,3839,0.017925103945649192,0.11116873591847197
giant-component change,3840,0.005819739884842436,0.11116873591847197
giant-component change,3841,0.004022728256667894,0.11116873591847197
giant-component change,3842,0.025058116018906434,0.11116873591847197
giant-component change,3843,0.013592291446027112,0.11116873591847197
giant-component change,3844,0.002011364128333947,0.11116873591847197
giant-component change,3845,0.015603655574361058,0.11116873591847197
giant-component change,3846,0.013960928140973007,0.11116873591847197
giant-component change,3847,0.018713939390950406,0.11116873591847197
giant-component change,3848,0.020725303519284356,0.11116873591847197
giant-component change,3849,0.010152552384464518,0.11116873591847197
giant-component change,3850,0.03398813972033822,0.11116873591847197
giant-component change,3851,0.002011364128333947,0.11116873591847197
giant-component change,3852,0.0063441766279560274,0.11116873591847197
giant-component change,3853,0.020725303519284356,0.11116873591847197
giant-component change,3854,0.013592291446027112,0.11116873591847197
giant-component change,3855,0.005819739884842436,0.11116873591847197
giant-component change,3856,0.0063441766279560274,0.11116873591847197
giant-component change,3857,0.021733479702157683,0.11116873591847197
giant-component change,3858,0.021733479702157683,0.11116873591847197
giant-component change,3859,0.010152552384464518,0.11116873591847197
giant-component change,3860,0.00814118825613057,0.11116873591847197
giant-component change,3861,0.020572439129069277,0.11116873591847197
giant-component change,3862,0.024533679275792846,0.11116873591847197
giant-component change,3863,0.06251219927006961,0.11116873591847197
giant-component change,3864,0.015603655574361058,0.11116873591847197
giant-component change,3865,0.019082576085896304,0.11116873591847197
giant-component change,3866,0.010152552384464518,0.11116873591847197
giant-component change,3867,0.03444020413976279,0.11116873591847197
giant-component change,3868,0.03596988140779709,0.11116873591847197
giant-component change,3869,0.010152552384464518,0.11116873591847197
giant-component change,3870,0.026031681523491973,0.11116873591847197
giant-component change,3871,0.033279796341563056,0.11116873591847197
giant-component change,3872,0.002011364128333947,0.11116873591847197
giant-component change,3873,0.040259944024605226,0.11116873591847197
giant-component change,3874,0.02490525162869136,0.11116873591847197
giant-component change,3875,0.019082576085896304,0.11116873591847197
giant-component change,3876,0.025058116018906434,0.11116873591847197
giant-component change,3877,0.008355540756289975,0.11116873591847197
giant-component change,3878,0.01628237651226114,0.11116873591847197
giant-component change,3879,0.022893887500357413,0.11116873591847197
giant-component change,3880,0.013592291446027112,0.11116873591847197
giant-component change,3881,0.025694087073992573,0.11116873591847197
giant-component change,3882,0.002011364128333947,0.11116873591847197
giant-component change,3883,0.019082576085896304,0.11116873591847197
giant-component change,3884,0.008355540756289975,0.11116873591847197
giant-component change,3885,0.01728556445772176,0.11116873591847197
giant-component change,3886,0.05698712917245754,0.11116873591847197
giant-component change,3887,0.019082576085896304,0.11116873591847197
giant-component change,3888,0.013592291446027112,0.11116873591847197
giant-component change,3889,0.014485364884086598,0.11116873591847197
giant-component change,3890,0.013592291446027112,0.11116873591847197
giant-component change,3891,0.017925103945649192,0.11116873591847197
giant-component change,3892,0.03230623083697752,0.11116873591847197
giant-component change,3893,0.002011364128333947,0.11116873591847197
giant-component change,3894,0.010152552384464518,0.11116873591847197
giant-component change,3895,0.04160782689130782,0.11116873591847197
giant-component change,3896,0.030026899573614655,0.11116873591847197
giant-component change,3897,0.017925103945649192,0.11116873591847197
giant-component change,3898,0.010152552384464518,0.11116873591847197
giant-component change,3899,0.021733479702157683,0.11116873591847197
giant-component change,3900,0.017925103945649192,0.11116873591847197
giant-component change,3901,0.026031681523491973,0.11116873591847197
giant-component change,3902,0.025058116018906434,0.11116873591847197
giant-component change,3903,0.010152552384464518,0.11116873591847197
giant-component change,3904,0.007831104013176384,0.11116873591847197
giant-component change,3905,0.014485364884086598,0.11116873591847197
giant-component change,3906,0.019082576085896304,0.11116873591847197
giant-component change,3907,0.017925103945649192,0.11116873591847197
giant-component change,3908,0.020572439129069277,0.11116873591847197
giant-component change,3909,0.015274200329387814,0.11116873591847197
giant-component change,3910,0.007831104013176384,0.11116873591847197
giant-component change,3911,0.011270843074738978,0.11116873591847197
giant-component change,3912,0.00814118825613057,0.11116873591847197
giant-component change,3913,0.042581392395893355,0.11116873591847197
giant-component change,3914,0.004022728256667894,0.11116873591847197
giant-component change,3915,0.020572439129069277,0.11116873591847197
giant-component change,3916,0.01728556445772176,0.11116873591847197
giant-component change,3917,0.005819739884842436,0.11116873591847197
giant-component change,3918,0.020572439129069277,0.11116873591847197
giant-component change,3919,0.011270843074738978,0.11116873591847197
giant-component change,3920,0.036451568268096736,0.11116873591847197
giant-component change,3921,0.010152552384464518,0.11116873591847197
giant-component change,3922,0.027705451202326523,0.11116873591847197
giant-component change,3923,0.031318540240275944,0.11116873591847197
giant-component change,3924,0.007831104013176384,0.11116873591847197
giant-component change,3925,0.005819739884842436,0.11116873591847197
giant-component change,3926,0.030026899573614655,0.11116873591847197
giant-component change,3927,0.036451568268096736,0.11116873591847197
giant-component change,3928,0.02685512764708098,0.11116873591847197
giant-component change,3929,0.010152552384464518,0.11116873591847197
giant-component change,3930,0.042581392395893355,0.11116873591847197
giant-component change,3931,0.02685512764708098,0.11116873591847197
giant-component change,3932,0.004022728256667894,0.11116873591847197
giant-component change,3933,0.0063441766279560274,0.11116873591847197
giant-component change,3934,0.013592291446027112,0.11116873591847197
giant-component change,3935,0.020725303519284356,0.11116873591847197
giant-component change,3936,0.010152552384464518,0.11116873591847197
giant-component change,3937,0.005819739884842436,0.11116873591847197
giant-component change,3938,0.036451568268096736,0.11116873591847197
giant-component change,3939,0.02685512764708098,0.11116873591847197
giant-component change,3940,0.017925103945649192,0.11116873591847197
giant-component change,3941,0.020725303519284356,0.11116873591847197
giant-component change,3942,0.015274200329387814,0.11116873591847197
giant-component change,3943,0.008355540756289975,0.11116873591847197
giant-component change,3944,0.015603655574361058,0.11116873591847197
giant-component change,3945,0.017925103945649192,0.11116873591847197
giant-component change,3946,0.013960928140973007,0.11116873591847197
giant-component change,3947,0.02685512764708098,0.11116873591847197
giant-component change,3948,0.030026899573614655,0.11116873591847197
giant-component change,3949,0.010152552384464518,0.11116873591847197
giant-component change,3950,0.013960928140973007,0.11116873591847197
giant-component change,3951,0.004022728256667894,0.11116873591847197
giant-component change,3952,0.0063441766279560274,0.11116873591847197
giant-component change,3953,0.017925103945649192,0.11116873591847197
giant-component change,3954,0.010152552384464518,0.11116873591847197
giant-component change,3955,0.020725303519284356,0.11116873591847197
giant-component change,3956,0.020725303519284356,0.11116873591847197
giant-component change,3957,0.013960928140973007,0.11116873591847197
giant-component change,3958,0.020725303519284356,0.11116873591847197
giant-component change,3959,0.013592291446027112,0.11116873591847197
giant-component change,3960,0.02490525162869136,0.11116873591847197
giant-component change,3961,0.020725303519284356,0.11116873591847197
giant-component change,3962,0.010152552384464518,0.11116873591847197
giant-component change,3963,0.010152552384464518,0.11116873591847197
giant-component change,3964,0.024533679275792846,0.11116873591847197
giant-component change,3965,0.002011364128333947,0.11116873591847197
giant-component change,3966,0.005819739884842436,0.11116873591847197
giant-component change,3967,0.024533679275792846,0.11116873591847197
giant-component change,3968,0.015274200329387814,0.11116873591847197
giant-component change,3969,0.017925103945649192,0.11116873591847197
giant-component change,3970,0.054382216317381445,0.11116873591847197
giant-component change,3971,0.010152552384464518,0.11116873591847197
giant-component change,3972,0.011270843074738978,0.11116873591847197
giant-component change,3973,0.025694087073992573,0.11116873591847197
giant-component change,3974,0.03411873981391111,0.11116873591847197
giant-component change,3975,0.018713939390950406,0.11116873591847197
giant-component change,3976,0.02947142058505457,0.11116873591847197
giant-component change,3977,0.004022728256667894,0.11116873591847197
giant-component change,3978,0.01728556445772176,0.11116873591847197
giant-component change,3979,0.04112520471592492,0.11116873591847197
giant-component change,3980,0.031482784713388515,0.11116873591847197
giant-component change,3981,0.023415388585518383,0.11116873591847197
giant-component change,3982,0.010152552384464518,0.11116873591847197
giant-component change,3983,0.015603655574361058,0.11116873591847197
giant-component change,3984,0.0063441766279560274,0.11116873591847197
giant-component change,3985,0.015274200329387814,0.11116873591847197
giant-component change,3986,0.005819739884842436,0.11116873591847197
giant-component change,3987,0.010152552384464518,0.11116873591847197
giant-component change,3988,0.007831104013176384,0.11116873591847197
giant-component change,3989,0.019082576085896304,0.11116873591847197
giant-component change,3990,0.005819739884842436,0.11116873591847197
giant-component change,3991,0.008355540756289975,0.11116873591847197
giant-component change,3992,0.017925103945649192,0.11116873591847197
giant-component change,3993,0.019082576085896304,0.11116873591847197
giant-component change,3994,0.033279796341563056,0.11116873591847197
giant-component change,3995,0.015274200329387814,0.11116873591847197
giant-component change,3996,0.011270843074738978,0.11116873591847197
giant-component change,3997,0.043573200258456485,0.11116873591847197
giant-component change,3998,0.02685512764708098,0.11116873591847197
giant-component change,3999,0.01347718870121327,0.11116873591847197
wall-spanning proxy,0,0.020725303519284356,0.015603655574361058
wall-spanning proxy,1,0.008355540756289975,0.015603655574361058
wall-spanning proxy,2,0.07493498190423709,0.015603655574361058
wall-spanning proxy,3,0.020725303519284356,0.015603655574361058
wall-spanning proxy,4,0.004022728256667894,0.015603655574361058
wall-spanning proxy,5,0.015274200329387814,0.015603655574361058
wall-spanning proxy,6,0.015274200329387814,0.015603655574361058
wall-spanning proxy,7,0.02685512764708098,0.015603655574361058
wall-spanning proxy,8,0.07226132950184536,0.015603655574361058
wall-spanning proxy,9,0.005819739884842436,0.015603655574361058
wall-spanning proxy,10,0.026031681523491973,0.015603655574361058
wall-spanning proxy,11,0.030026899573614655,0.015603655574361058
wall-spanning proxy,12,0.025694087073992573,0.015603655574361058
wall-spanning proxy,13,0.002011364128333947,0.015603655574361058
wall-spanning proxy,14,0.03383527533012314,0.015603655574361058
wall-spanning proxy,15,0.004022728256667894,0.015603655574361058
wall-spanning proxy,16,0.021733479702157683,0.015603655574361058
wall-spanning proxy,17,0.022893887500357413,0.015603655574361058
wall-spanning proxy,18,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,19,0.033279796341563056,0.015603655574361058
wall-spanning proxy,20,0.03398813972033822,0.015603655574361058
wall-spanning proxy,21,0.02685512764708098,0.015603655574361058
wall-spanning proxy,22,0.002011364128333947,0.015603655574361058
wall-spanning proxy,23,0.010152552384464518,0.015603655574361058
wall-spanning proxy,24,0.02947142058505457,0.015603655574361058
wall-spanning proxy,25,0.015603655574361058,0.015603655574361058
wall-spanning proxy,26,0.017925103945649192,0.015603655574361058
wall-spanning proxy,27,0.00814118825613057,0.015603655574361058
wall-spanning proxy,28,0.01728556445772176,0.015603655574361058
wall-spanning proxy,29,0.010152552384464518,0.015603655574361058
wall-spanning proxy,30,0.03230623083697752,0.015603655574361058
wall-spanning proxy,31,0.007831104013176384,0.015603655574361058
wall-spanning proxy,32,0.005819739884842436,0.015603655574361058
wall-spanning proxy,33,0.025058116018906434,0.015603655574361058
wall-spanning proxy,34,0.002011364128333947,0.015603655574361058
wall-spanning proxy,35,0.01347718870121327,0.015603655574361058
wall-spanning proxy,36,0.017925103945649192,0.015603655574361058
wall-spanning proxy,37,0.007831104013176384,0.015603655574361058
wall-spanning proxy,38,0.01728556445772176,0.015603655574361058
wall-spanning proxy,39,0.01728556445772176,0.015603655574361058
wall-spanning proxy,40,0.013592291446027112,0.015603655574361058
wall-spanning proxy,41,0.013592291446027112,0.015603655574361058
wall-spanning proxy,42,0.005819739884842436,0.015603655574361058
wall-spanning proxy,43,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,44,0.027705451202326523,0.015603655574361058
wall-spanning proxy,45,0.002011364128333947,0.015603655574361058
wall-spanning proxy,46,0.020725303519284356,0.015603655574361058
wall-spanning proxy,47,0.025694087073992573,0.015603655574361058
wall-spanning proxy,48,0.014485364884086598,0.015603655574361058
wall-spanning proxy,49,0.036451568268096736,0.015603655574361058
wall-spanning proxy,50,0.03761260884118514,0.015603655574361058
wall-spanning proxy,51,0.020725303519284356,0.015603655574361058
wall-spanning proxy,52,0.010152552384464518,0.015603655574361058
wall-spanning proxy,53,0.027705451202326523,0.015603655574361058
wall-spanning proxy,54,0.031035075756487982,0.015603655574361058
wall-spanning proxy,55,0.013960928140973007,0.015603655574361058
wall-spanning proxy,56,0.015274200329387814,0.015603655574361058
wall-spanning proxy,57,0.005819739884842436,0.015603655574361058
wall-spanning proxy,58,0.010152552384464518,0.015603655574361058
wall-spanning proxy,59,0.03565135273989802,0.015603655574361058
wall-spanning proxy,60,0.02490525162869136,0.015603655574361058
wall-spanning proxy,61,0.027828693151666518,0.015603655574361058
wall-spanning proxy,62,0.015274200329387814,0.015603655574361058
wall-spanning proxy,63,0.010152552384464518,0.015603655574361058
wall-spanning proxy,64,0.020725303519284356,0.015603655574361058
wall-spanning proxy,65,0.03411873981391111,0.015603655574361058
wall-spanning proxy,66,0.04396232957277669,0.015603655574361058
wall-spanning proxy,67,0.020572439129069277,0.015603655574361058
wall-spanning proxy,68,0.007831104013176384,0.015603655574361058
wall-spanning proxy,69,0.020725303519284356,0.015603655574361058
wall-spanning proxy,70,0.051368500605771514,0.015603655574361058
wall-spanning proxy,71,0.014485364884086598,0.015603655574361058
wall-spanning proxy,72,0.030026899573614655,0.015603655574361058
wall-spanning proxy,73,0.033279796341563056,0.015603655574361058
wall-spanning proxy,74,0.025694087073992573,0.015603655574361058
wall-spanning proxy,75,0.008355540756289975,0.015603655574361058
wall-spanning proxy,76,0.010152552384464518,0.015603655574361058
wall-spanning proxy,77,0.01347718870121327,0.015603655574361058
wall-spanning proxy,78,0.03644018818519924,0.015603655574361058
wall-spanning proxy,79,0.005819739884842436,0.015603655574361058
wall-spanning proxy,80,0.013960928140973007,0.015603655574361058
wall-spanning proxy,81,0.015603655574361058,0.015603655574361058
wall-spanning proxy,82,0.010152552384464518,0.015603655574361058
wall-spanning proxy,83,0.010152552384464518,0.015603655574361058
wall-spanning proxy,84,0.03761260884118514,0.015603655574361058
wall-spanning proxy,85,0.013592291446027112,0.015603655574361058
wall-spanning proxy,86,0.02490525162869136,0.015603655574361058
wall-spanning proxy,87,0.03383527533012314,0.015603655574361058
wall-spanning proxy,88,0.062125981799875676,0.015603655574361058
wall-spanning proxy,89,0.015603655574361058,0.015603655574361058
wall-spanning proxy,90,0.018713939390950406,0.015603655574361058
wall-spanning proxy,91,0.00814118825613057,0.015603655574361058
wall-spanning proxy,92,0.09480932909338723,0.015603655574361058
wall-spanning proxy,93,0.025058116018906434,0.015603655574361058
wall-spanning proxy,94,0.03761260884118514,0.015603655574361058
wall-spanning proxy,95,0.004022728256667894,0.015603655574361058
wall-spanning proxy,96,0.01628237651226114,0.015603655574361058
wall-spanning proxy,97,0.019082576085896304,0.015603655574361058
wall-spanning proxy,98,0.020572439129069277,0.015603655574361058
wall-spanning proxy,99,0.007831104013176384,0.015603655574361058
wall-spanning proxy,100,0.030026899573614655,0.015603655574361058
wall-spanning proxy,101,0.036451568268096736,0.015603655574361058
wall-spanning proxy,102,0.04112520471592492,0.015603655574361058
wall-spanning proxy,103,0.015274200329387814,0.015603655574361058
wall-spanning proxy,104,0.010152552384464518,0.015603655574361058
wall-spanning proxy,105,0.04160782689130782,0.015603655574361058
wall-spanning proxy,106,0.04458137644132981,0.015603655574361058
wall-spanning proxy,107,0.029840057280000463,0.015603655574361058
wall-spanning proxy,108,0.041052347902747734,0.015603655574361058
wall-spanning proxy,109,0.031035075756487982,0.015603655574361058
wall-spanning proxy,110,0.023415388585518383,0.015603655574361058
wall-spanning proxy,111,0.013960928140973007,0.015603655574361058
wall-spanning proxy,112,0.031482784713388515,0.015603655574361058
wall-spanning proxy,113,0.004022728256667894,0.015603655574361058
wall-spanning proxy,114,0.018713939390950406,0.015603655574361058
wall-spanning proxy,115,0.0471976693793034,0.015603655574361058
wall-spanning proxy,116,0.06157879627063173,0.015603655574361058
wall-spanning proxy,117,0.015603655574361058,0.015603655574361058
wall-spanning proxy,118,0.010152552384464518,0.015603655574361058
wall-spanning proxy,119,0.01728556445772176,0.015603655574361058
wall-spanning proxy,120,0.021733479702157683,0.015603655574361058
wall-spanning proxy,121,0.013592291446027112,0.015603655574361058
wall-spanning proxy,122,0.010152552384464518,0.015603655574361058
wall-spanning proxy,123,0.005819739884842436,0.015603655574361058
wall-spanning proxy,124,0.029840057280000463,0.015603655574361058
wall-spanning proxy,125,0.03398813972033822,0.015603655574361058
wall-spanning proxy,126,0.004022728256667894,0.015603655574361058
wall-spanning proxy,127,0.013592291446027112,0.015603655574361058
wall-spanning proxy,128,0.041052347902747734,0.015603655574361058
wall-spanning proxy,129,0.007831104013176384,0.015603655574361058
wall-spanning proxy,130,0.017925103945649192,0.015603655574361058
wall-spanning proxy,131,0.010152552384464518,0.015603655574361058
wall-spanning proxy,132,0.010152552384464518,0.015603655574361058
wall-spanning proxy,133,0.0387308995314596,0.015603655574361058
wall-spanning proxy,134,0.013592291446027112,0.015603655574361058
wall-spanning proxy,135,0.020725303519284356,0.015603655574361058
wall-spanning proxy,136,0.04624685266084822,0.015603655574361058
wall-spanning proxy,137,0.020572439129069277,0.015603655574361058
wall-spanning proxy,138,0.015274200329387814,0.015603655574361058
wall-spanning proxy,139,0.02685512764708098,0.015603655574361058
wall-spanning proxy,140,0.04396232957277669,0.015603655574361058
wall-spanning proxy,141,0.015603655574361058,0.015603655574361058
wall-spanning proxy,142,0.002011364128333947,0.015603655574361058
wall-spanning proxy,143,0.020725303519284356,0.015603655574361058
wall-spanning proxy,144,0.03761260884118514,0.015603655574361058
wall-spanning proxy,145,0.015603655574361058,0.015603655574361058
wall-spanning proxy,146,0.010152552384464518,0.015603655574361058
wall-spanning proxy,147,0.010152552384464518,0.015603655574361058
wall-spanning proxy,148,0.014485364884086598,0.015603655574361058
wall-spanning proxy,149,0.029840057280000463,0.015603655574361058
wall-spanning proxy,150,0.005819739884842436,0.015603655574361058
wall-spanning proxy,151,0.019082576085896304,0.015603655574361058
wall-spanning proxy,152,0.017925103945649192,0.015603655574361058
wall-spanning proxy,153,0.013592291446027112,0.015603655574361058
wall-spanning proxy,154,0.002011364128333947,0.015603655574361058
wall-spanning proxy,155,0.0371599116468719,0.015603655574361058
wall-spanning proxy,156,0.023415388585518383,0.015603655574361058
wall-spanning proxy,157,0.015274200329387814,0.015603655574361058
wall-spanning proxy,158,0.049714404469150604,0.015603655574361058
wall-spanning proxy,159,0.00814118825613057,0.015603655574361058
wall-spanning proxy,160,0.020572439129069277,0.015603655574361058
wall-spanning proxy,161,0.021733479702157683,0.015603655574361058
wall-spanning proxy,162,0.00814118825613057,0.015603655574361058
wall-spanning proxy,163,0.020725303519284356,0.015603655574361058
wall-spanning proxy,164,0.03230623083697752,0.015603655574361058
wall-spanning proxy,165,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,166,0.015603655574361058,0.015603655574361058
wall-spanning proxy,167,0.013592291446027112,0.015603655574361058
wall-spanning proxy,168,0.029840057280000463,0.015603655574361058
wall-spanning proxy,169,0.010152552384464518,0.015603655574361058
wall-spanning proxy,170,0.03383527533012314,0.015603655574361058
wall-spanning proxy,171,0.03398813972033822,0.015603655574361058
wall-spanning proxy,172,0.005819739884842436,0.015603655574361058
wall-spanning proxy,173,0.01728556445772176,0.015603655574361058
wall-spanning proxy,174,0.004022728256667894,0.015603655574361058
wall-spanning proxy,175,0.025058116018906434,0.015603655574361058
wall-spanning proxy,176,0.06880515777644047,0.015603655574361058
wall-spanning proxy,177,0.004022728256667894,0.015603655574361058
wall-spanning proxy,178,0.014485364884086598,0.015603655574361058
wall-spanning proxy,179,0.005819739884842436,0.015603655574361058
wall-spanning proxy,180,0.010152552384464518,0.015603655574361058
wall-spanning proxy,181,0.03761260884118514,0.015603655574361058
wall-spanning proxy,182,0.020725303519284356,0.015603655574361058
wall-spanning proxy,183,0.010152552384464518,0.015603655574361058
wall-spanning proxy,184,0.017925103945649192,0.015603655574361058
wall-spanning proxy,185,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,186,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,187,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,188,0.020725303519284356,0.015603655574361058
wall-spanning proxy,189,0.004022728256667894,0.015603655574361058
wall-spanning proxy,190,0.017925103945649192,0.015603655574361058
wall-spanning proxy,191,0.04624685266084822,0.015603655574361058
wall-spanning proxy,192,0.031035075756487982,0.015603655574361058
wall-spanning proxy,193,0.02685512764708098,0.015603655574361058
wall-spanning proxy,194,0.019082576085896304,0.015603655574361058
wall-spanning proxy,195,0.018713939390950406,0.015603655574361058
wall-spanning proxy,196,0.002011364128333947,0.015603655574361058
wall-spanning proxy,197,0.004022728256667894,0.015603655574361058
wall-spanning proxy,198,0.005819739884842436,0.015603655574361058
wall-spanning proxy,199,0.005819739884842436,0.015603655574361058
wall-spanning proxy,200,0.054382216317381445,0.015603655574361058
wall-spanning proxy,201,0.010152552384464518,0.015603655574361058
wall-spanning proxy,202,0.0063441766279560274,0.015603655574361058
