predictor,lag,null_index,rho_null
cold loop share,4,156,0.09744500129730024
cold loop share,4,157,0.06563246801130698
cold loop share,4,158,0.041199524778434776
cold loop share,4,159,-0.07915716451132747
cold loop share,4,160,0.18631689631157056
cold loop share,4,161,0.03385817094320556
cold loop share,4,162,-0.059929809228584305
cold loop share,4,163,-0.09733575496046648
cold loop share,4,164,-0.2944816944106843
cold loop share,4,165,-0.06396646137459203
cold loop share,4,166,0.2781329801035109
cold loop share,4,167,0.19327042565103988
cold loop share,4,168,0.2572232312335277
cold loop share,4,169,0.17428887462617268
cold loop share,4,170,0.07940296876920346
cold loop share,4,171,-0.007677286320993049
cold loop share,4,172,-0.11792868945363176
cold loop share,4,173,-0.04270712422674077
cold loop share,4,174,-0.09635253792896256
cold loop share,4,175,-0.20495978369225304
cold loop share,4,176,-0.17405399500198007
cold loop share,4,177,0.2511928334403037
cold loop share,4,178,-0.08942632017370167
cold loop share,4,179,-0.16483360417321005
cold loop share,4,180,0.0854552158297942
cold loop share,4,181,-0.19823020934329294
cold loop share,4,182,-0.3409605484166109
cold loop share,4,183,-0.24106569801581337
cold loop share,4,184,0.09801854456567753
cold loop share,4,185,-0.08337953542995262
cold loop share,4,186,-0.008015949965177729
cold loop share,4,187,0.19701211268759644
cold loop share,4,188,-0.21546381897881986
cold loop share,4,189,-0.04736648049270097
cold loop share,4,190,0.269365961572601
cold loop share,4,191,0.24899151975310324
cold loop share,4,192,-0.2404921547474361
cold loop share,4,193,-0.22747545371369265
cold loop share,4,194,0.2089090387687938
cold loop share,4,195,0.1398161930382772
cold loop share,4,196,0.252607573502301
cold loop share,4,197,0.17345860246623604
cold loop share,4,198,-0.23397561075530185
cold loop share,4,199,0.23067637138292205
cold loop share,4,200,-0.09929126438979091
cold loop share,4,201,-0.11492441519070312
cold loop share,4,202,0.26675497412227395
cold loop share,4,203,-0.10664354285870352
cold loop share,4,204,-0.03747422469240328
cold loop share,4,205,-0.05547255868576657
cold loop share,4,206,-0.05773942017506725
cold loop share,4,207,0.3631484794275492
cold loop share,4,208,0.0273416269510713
cold loop share,4,209,0.3261139712409018
cold loop share,4,210,-0.07164647885400592
cold loop share,4,211,-0.01143536030807467
cold loop share,4,212,0.23872782640757076
cold loop share,4,213,0.3077605866528288
cold loop share,4,214,0.08877630446954075
cold loop share,4,215,-0.29172322440563164
cold loop share,4,216,0.00610413907058679
cold loop share,4,217,0.1703341572327903
cold loop share,4,218,-0.18417566810962865
cold loop share,4,219,0.17900831637739145
cold loop share,4,220,-0.11425801253601715
cold loop share,4,221,0.08784224828961203
cold loop share,4,222,-0.06442529598929385
cold loop share,4,223,0.013418181321607558
cold loop share,4,224,0.12471288697100875
cold loop share,4,225,0.27779431645932623
cold loop share,4,226,0.018825874994879078
cold loop share,4,227,-0.09486678774802332
cold loop share,4,228,-0.09510712968905762
cold loop share,4,229,0.25549167679471246
cold loop share,4,230,-0.11349875049502248
cold loop share,4,231,0.3872154474320283
cold loop share,4,232,0.2514441000150214
cold loop share,4,233,-0.2579661063239973
cold loop share,4,234,0.41149544579333325
cold loop share,4,235,-0.2913517868603968
cold loop share,4,236,0.08510016523508446
cold loop share,4,237,0.1858198254789769
cold loop share,4,238,0.2068224337352688
cold loop share,4,239,0.12156659247019623
cold loop share,4,240,0.19902770760217947
cold loop share,4,241,-0.027860547051031696
cold loop share,4,242,-0.17179259582952108
cold loop share,4,243,-0.05927979352442338
cold loop share,4,244,-0.2235043493697852
cold loop share,4,245,0.2828961203894632
cold loop share,4,246,-0.273555558590176
cold loop share,4,247,-0.28399950839148425
cold loop share,4,248,-0.008043261549386171
cold loop share,4,249,0.18715809310519055
cold loop share,4,250,0.08547706509716095
cold loop share,4,251,-0.0022149694793046465
cold loop share,4,252,0.31445738710073873
cold loop share,4,253,0.09995220472763522
cold loop share,4,254,-0.1580821805568832
cold loop share,4,255,0.12310696581955236
cold loop share,4,256,-0.07128050362561279
cold loop share,4,257,0.23670130685930438
cold loop share,4,258,0.10600991410506765
cold loop share,4,259,0.19741632413388138
cold loop share,4,260,-0.09304237392289938
cold loop share,4,261,-0.39190211528219693
cold loop share,4,262,-0.09410752570702863
cold loop share,4,263,-0.07816302284614018
cold loop share,4,264,-0.18387524068333583
cold loop share,4,265,0.06698166027120403
cold loop share,4,266,-0.05184011798604378
cold loop share,4,267,0.1301533545453304
cold loop share,4,268,-0.07931557169973644
cold loop share,4,269,0.38064428027147706
cold loop share,4,270,0.09291127831869887
cold loop share,4,271,0.0011443553783337201
cold loop share,4,272,-0.2408745169263543
cold loop share,4,273,0.0007073700309986481
cold loop share,4,274,-0.11804886042414889
cold loop share,4,275,0.14485244916631387
cold loop share,4,276,0.26401835338458807
cold loop share,4,277,-0.24894782121836975
cold loop share,4,278,0.13276980431249913
cold loop share,4,279,0.32901992380068
cold loop share,4,280,-0.2426552322167447
cold loop share,4,281,0.11147223094675608
cold loop share,4,282,-0.002673804094006473
cold loop share,4,283,-0.010637862049188162
cold loop share,4,284,0.07756216799355446
cold loop share,4,285,-0.2279670622294446
cold loop share,4,286,0.17068920782750002
cold loop share,4,287,-0.1351349875049502
cold loop share,4,288,-0.19218888691638558
cold loop share,4,289,-0.15505059470974614
cold loop share,4,290,0.05624274536044463
cold loop share,4,291,0.33632304141801744
cold loop share,4,292,0.21164019718963797
cold loop share,4,293,0.24043206926217756
cold loop share,4,294,-0.12403009736579769
cold loop share,4,295,0.10333337885264034
cold loop share,4,296,0.1869996859167816
cold loop share,4,297,0.2594409318712532
cold loop share,4,298,-0.18045583034043888
cold loop share,4,299,0.13799177921315325
cold loop share,4,300,-0.22068033156263228
cold loop share,4,301,-0.21970257684797004
cold loop share,4,302,0.009354217591391389
cold loop share,4,303,-0.07796091712299771
cold loop share,4,304,0.01458165480888719
cold loop share,4,305,0.00757350230100097
cold loop share,4,306,-0.1801280913299376
cold loop share,4,307,0.10256319217796227
cold loop share,4,308,0.09828073577407859
cold loop share,4,309,-0.17580193639132036
cold loop share,4,310,0.12809406109601387
cold loop share,4,311,0.18513157355692417
cold loop share,4,312,-0.16593152985838944
cold loop share,4,313,-0.14262382389490502
cold loop share,4,314,-0.17405945731882178
cold loop share,4,315,-0.2909858116320037
cold loop share,4,316,0.020994414781029373
cold loop share,4,317,0.28910131232162123
cold loop share,4,318,0.17379180379357903
cold loop share,4,319,0.008638654085130208
cold loop share,4,320,-0.27876114654030504
cold loop share,4,321,-0.16147427931557168
cold loop share,4,322,0.12244056316486639
cold loop share,4,323,0.18000245804257878
cold loop share,4,324,0.25160250720343036
cold loop share,4,325,-0.06409755697879255
cold loop share,4,326,0.09326632891340862
cold loop share,4,327,0.07922271231342773
cold loop share,4,328,-0.14670417457564625
cold loop share,4,329,-0.16233732537655846
cold loop share,4,330,-0.2104494121181499
cold loop share,4,331,-0.004891504731731964
cold loop share,4,332,0.21669284026819977
cold loop share,4,333,-0.07623482500102419
cold loop share,4,334,-0.17609143918392983
cold loop share,4,335,-0.15987928279779867
cold loop share,4,336,-0.14119269688238267
cold loop share,4,337,0.11992789741768971
cold loop share,4,338,-0.07656256401152547
cold loop share,4,339,-0.1419246473391689
cold loop share,4,340,0.0500867142798618
cold loop share,4,341,0.28153600349588276
cold loop share,4,342,-0.06924852176050471
cold loop share,4,343,0.053527973890125494
cold loop share,4,344,-0.32163487143071734
cold loop share,4,345,0.28597140477133376
cold loop share,4,346,0.27299293995548213
cold loop share,4,347,-0.21144901610017888
cold loop share,4,348,0.19488180911933795
cold loop share,4,349,0.1020278851274768
cold loop share,4,350,0.16658700787939204
cold loop share,4,351,-0.10960411858689861
cold loop share,4,352,-0.1600540769367327
cold loop share,4,353,0.10835871034699368
cold loop share,4,354,-0.07313769135178687
cold loop share,4,355,-0.026128992612216472
cold loop share,4,356,0.0826257357057996
cold loop share,4,357,0.2733479905501919
cold loop share,4,358,-0.030864821313960317
cold loop share,4,359,0.1835147277717844
cold loop share,4,360,0.06124622758743121
cold loop share,4,361,0.02953747832143003
cold loop share,4,362,0.296011143126357
cold loop share,4,363,0.28936896584686395
cold loop share,4,364,0.16275792377336848
cold loop share,4,365,0.020513730898960796
cold loop share,4,366,-0.16718786273197775
cold loop share,4,367,0.12392631334580563
cold loop share,4,368,0.110789441341545
cold loop share,4,369,-0.08014038154283139
cold loop share,4,370,-0.033650602903221395
cold loop share,4,371,-0.1458411285146595
cold loop share,4,372,-0.14184271258654357
cold loop share,4,373,-0.16018517254093326
cold loop share,4,374,0.19880921492851195
cold loop share,4,375,0.19977058269264908
cold loop share,4,376,0.13715604473637494
cold loop share,4,377,0.117819443116798
cold loop share,4,378,-0.1893430198418659
cold loop share,4,379,0.05244643515547119
cold loop share,4,380,-0.0677026860943069
cold loop share,4,381,-0.20655478021002607
cold loop share,4,382,0.254710565486351
cold loop share,4,383,0.10620655751136845
cold loop share,4,384,0.044050854169796115
cold loop share,4,385,-0.23040325554083765
cold loop share,4,386,0.1544005790055852
cold loop share,4,387,0.15509429324447965
cold loop share,4,388,-0.15318248234988868
cold loop share,4,389,0.15594095235494135
cold loop share,4,390,-0.019546900817981945
cold loop share,4,391,0.09089568340411586
cold loop share,4,392,-0.06668123284491116
cold loop share,4,393,-0.022906225675620312
cold loop share,4,394,-0.11392481120867415
cold loop share,4,395,-0.25426265550533256
cold loop share,4,396,-0.209466195086646
cold loop share,4,397,0.21556214068197024
cold loop share,4,398,-0.04783623974108618
cold loop share,4,399,-0.14141118955605017
cold loop share,4,400,-0.09351213317128461
cold loop share,4,401,0.17111526854115172
cold loop share,4,402,0.2975351295251881
cold loop share,4,403,-0.17981673926996133
cold loop share,4,404,-0.11197476409619138
cold loop share,4,405,-0.2714252550219175
cold loop share,4,406,0.1683950347539909
cold loop share,4,407,0.2339919977058269
cold loop share,4,408,0.11768288519575576
cold loop share,4,409,0.13248576383673133
cold loop share,4,410,-0.22196397602042905
cold loop share,4,411,0.12950880115801117
cold loop share,4,412,0.23328189651640743
cold loop share,4,413,-0.09739037812888338
cold loop share,4,414,0.11103524559942099
cold loop share,4,415,-0.21621215638613114
cold loop share,4,416,-0.05177457018394352
cold loop share,4,417,-0.23652105040352867
cold loop share,4,418,-0.08513840145297628
cold loop share,4,419,-0.3188764014256647
cold loop share,4,420,-0.10256319217796227
cold loop share,4,421,0.15877589479577764
cold loop share,4,422,0.13527700774283413
cold loop share,4,423,-0.04546013191495172
cold loop share,4,424,0.025790328968031788
cold loop share,4,425,0.18886233595979732
cold loop share,4,426,0.20379084788813176
cold loop share,4,427,0.0879514946264458
cold loop share,4,428,-0.07091999071406135
cold loop share,4,429,-0.13542449029755968
cold loop share,4,430,0.007699135588359802
cold loop share,4,431,-0.08173537806060441
cold loop share,4,432,0.1164538639063759
cold loop share,4,433,-0.2165289707629491
cold loop share,4,434,-0.14719032077455652
cold loop share,4,435,-0.27139248112086745
cold loop share,4,436,-0.13388957926504524
cold loop share,4,437,0.18614210217263655
cold loop share,4,438,0.1570880388916959
cold loop share,4,439,0.2415736934820904
cold loop share,4,440,0.049332914555708804
cold loop share,4,441,0.06623878518073441
cold loop share,4,442,0.03370522607163828
cold loop share,4,443,0.043903371615070526
cold loop share,4,444,0.14031872618771252
cold loop share,4,445,0.20769094211309727
cold loop share,4,446,-0.13327233746193448
cold loop share,4,447,0.11222603067090905
cold loop share,4,448,0.15560775102759836
cold loop share,4,449,0.23039233090715427
cold loop share,4,450,0.3052970817572273
cold loop share,4,451,-0.019617910936923895
cold loop share,4,452,-0.09731936800994141
cold loop share,4,453,-0.10257411681164565
cold loop share,4,454,-0.2653730079613268
cold loop share,4,455,-0.15423670950033455
cold loop share,4,456,0.011735787734367531
cold loop share,4,457,-0.1757418509060618
cold loop share,4,458,0.21847901787543184
cold loop share,4,459,0.2118040666948886
cold loop share,4,460,-0.14265113547911346
cold loop share,4,461,-0.35066708544429115
cold loop share,4,462,-0.1226098949869587
cold loop share,4,463,0.05288342050280626
cold loop share,4,464,0.17635363039233087
cold loop share,4,465,-0.09062256756203144
cold loop share,4,466,0.25642573297464116
cold loop share,4,467,-0.12059430007237568
cold loop share,4,468,-0.2614401398353111
cold loop share,4,469,0.26063171694274123
cold loop share,4,470,-0.23374073113110924
cold loop share,4,471,0.07959961217550424
cold loop share,4,472,-0.09690423192997309
cold loop share,4,473,-0.05967308033702494
cold loop share,4,474,-0.1590216990536536
cold loop share,4,475,0.1909926395280558
cold loop share,4,476,-0.05604610195414385
cold loop share,4,477,-0.2689672124431578
cold loop share,4,478,-0.22005216512583808
cold loop share,4,479,0.19476163814882083
cold loop share,4,480,0.16670717884990918
cold loop share,4,481,0.145639022791517
cold loop share,4,482,-0.1694328749539117
cold loop share,4,483,-0.2636032173046197
cold loop share,4,484,-0.06183615780633356
cold loop share,4,485,0.2863319176828852
cold loop share,4,486,0.001958240587745292
cold loop share,4,487,0.10748473965232352
cold loop share,4,488,0.24029551134113536
cold loop share,4,489,0.05875541110762129
cold loop share,4,490,-0.003990222452853378
cold loop share,4,491,-0.05165986153026806
cold loop share,4,492,-0.25657321552936674
cold loop share,4,493,0.09925302817189911
cold loop share,4,494,0.27668546614046347
cold loop share,4,495,0.13305384478826696
cold loop share,4,496,-0.31350148165344327
cold loop share,4,497,0.10036187849076185
cold loop share,4,498,-0.18852913463245435
cold loop share,4,499,0.03625612803670677
cold loop share,4,500,0.07407720984855727
cold loop share,4,501,-0.08920236518319244
cold loop share,4,502,0.12136448674705377
cold loop share,4,503,0.2564967430935831
cold loop share,4,504,-0.0015212552404102197
cold loop share,4,505,-0.24485654590394518
cold loop share,4,506,-0.04943669857570088
cold loop share,4,507,-0.11081675292575344
cold loop share,4,508,-0.3390159636209698
cold loop share,4,509,0.04425842220978028
cold loop share,4,510,0.23813243387182673
cold loop share,4,511,-0.0021658086277294513
cold loop share,4,512,0.23362056016059213
cold loop share,4,513,0.2752106405932076
cold loop share,4,514,0.14820631170711057
cold loop share,4,515,0.23595296945199307
cold loop share,4,516,-0.3048874079941007
cold loop share,4,517,-0.08742164989280202
cold loop share,4,518,0.1962692375971268
cold loop share,4,519,0.12122792882601154
cold loop share,4,520,0.27539089704898334
cold loop share,4,521,0.038883502437558885
cold loop share,4,522,-0.23695803575086372
cold loop share,4,523,-0.1242158161384151
cold loop share,4,524,0.1363585464774884
cold loop share,4,525,0.27707875295306506
cold loop share,4,526,-0.23747695585082412
cold loop share,4,527,0.16467519698480107
cold loop share,4,528,0.12397001188053912
cold loop share,4,529,-0.198825601879037
cold loop share,4,530,0.13920441355200808
cold loop share,4,531,0.05406328094061096
cold loop share,4,532,0.13126220486419313
cold loop share,4,533,0.10193502574116811
cold loop share,4,534,-0.16720424968250283
cold loop share,4,535,0.20590476450586517
cold loop share,4,536,0.24602548170806648
cold loop share,4,537,-0.2189269278564503
cold loop share,4,538,-0.1633150800912207
cold loop share,4,539,-0.17700910841333353
cold loop share,4,540,0.12232585451119092
cold loop share,4,541,0.19510576410984717
cold loop share,4,542,-0.2767073154078302
cold loop share,4,543,-0.014204754946810687
cold loop share,4,544,0.2154856682461866
cold loop share,4,545,-0.27564216362370103
cold loop share,4,546,0.061126056616914066
cold loop share,4,547,0.18508787502219068
cold loop share,4,548,0.04847533081156372
cold loop share,4,549,0.1463545862977782
cold loop share,4,550,0.02605798249327452
cold loop share,4,551,-0.1997214218410739
cold loop share,4,552,-0.14821723634079392
cold loop share,4,553,-0.025014679976512036
cold loop share,4,554,-0.035207363203102596
cold loop share,4,555,0.14539868085048274
cold loop share,4,556,-0.1681109942782231
cold loop share,4,557,-0.09383440986494421
cold loop share,4,558,-0.14026410301929562
cold loop share,4,559,0.24758770432478935
cold loop share,4,560,0.23470209889524637
cold loop share,4,561,0.08161520709008725
cold loop share,4,562,-0.13180843654836197
cold loop share,4,563,-0.11603872782640756
cold loop share,4,564,0.13555558590176023
cold loop share,4,565,0.1897308443376258
cold loop share,4,566,0.14495623318630596
cold loop share,4,567,0.005415887148534051
cold loop share,4,568,-0.35091288970216716
cold loop share,4,569,0.22330224364664272
cold loop share,4,570,-0.0071966024389244695
cold loop share,4,571,0.17841292384164742
cold loop share,4,572,0.2521651258381242
cold loop share,4,573,-0.262914965382567
cold loop share,4,574,-0.013500116074232885
cold loop share,4,575,0.13806825164893688
cold loop share,4,576,-0.189780005189201
cold loop share,4,577,-0.22422537519288804
cold loop share,4,578,0.018263256360185172
cold loop share,4,579,0.015832525365633832
cold loop share,4,580,-0.07371123462016414
cold loop share,4,581,0.1611301533545453
cold loop share,4,582,-0.22505018503598298
cold loop share,4,583,-0.21888322932171678
cold loop share,4,584,0.16849881877398298
cold loop share,4,585,0.008442010678829425
cold loop share,4,586,-0.07908615439238553
cold loop share,4,587,0.04462985975501509
cold loop share,4,588,0.30145161070067866
cold loop share,4,589,0.33397970749293315
cold loop share,4,590,-0.018252331726501793
cold loop share,4,591,0.31396031626814513
cold loop share,4,592,-0.14746343661664094
cold loop share,4,593,0.19272419396687104
cold loop share,4,594,-0.06514085949555504
cold loop share,4,595,-0.13036638490215624
cold loop share,4,596,-0.12871676521596634
cold loop share,4,597,-0.06292862117467123
cold loop share,4,598,0.2526512720370345
cold loop share,4,599,0.06757159049010637
cold loop share,4,600,-0.08394215406464652
cold loop share,4,601,-0.17647380136284804
cold loop share,4,602,0.08783678597277034
cold loop share,4,603,0.1373526881426757
cold loop share,4,604,0.1463545862977782
cold loop share,4,605,-0.20510726624697864
cold loop share,4,606,0.3642682543800953
cold loop share,4,607,-0.10295647899056386
cold loop share,4,608,-0.0798017178986467
cold loop share,4,609,-0.2869273102186292
cold loop share,4,610,-0.07538816589056248
cold loop share,4,611,-0.11852408198937578
cold loop share,4,612,0.1041527263788936
cold loop share,4,613,-0.06254079667891137
cold loop share,4,614,0.04247770691938986
cold loop share,4,615,-0.012363954171161698
cold loop share,4,616,0.3228092695516803
cold loop share,4,617,-0.0636496469977741
cold loop share,4,618,-0.07355282743175517
cold loop share,4,619,0.04695134441273266
cold loop share,4,620,-0.018700241707520243
cold loop share,4,621,0.06274836471889551
cold loop share,4,622,-0.05570743830995916
cold loop share,4,623,-0.15491949910554562
cold loop share,4,624,-0.03771456663343757
cold loop share,4,625,-0.3233172650179573
cold loop share,4,626,0.202261399172459
cold loop share,4,627,-0.18291387291919867
cold loop share,4,628,-0.044750030725532235
cold loop share,4,629,0.17320187357467667
cold loop share,4,630,-0.06287399800625436
cold loop share,4,631,-0.06547952313973972
cold loop share,4,632,0.2988023870324598
cold loop share,4,633,0.15665651586120252
cold loop share,4,634,-0.2288301082904314
cold loop share,4,635,0.18929932130713245
cold loop share,4,636,0.27050212347567215
cold loop share,4,637,-0.1736661705062202
cold loop share,4,638,0.08678802113916617
cold loop share,4,639,0.12957981127695312
cold loop share,4,640,-0.06112059430007237
cold loop share,4,641,-0.20988679348345599
cold loop share,4,642,0.06179245927160004
cold loop share,4,643,0.19479441204987094
cold loop share,4,644,0.18070709691515657
cold loop share,4,645,0.11658495951057642
cold loop share,4,646,0.06074369443799587
cold loop share,4,647,-0.20012017097051712
cold loop share,4,648,-0.09953160633082521
cold loop share,4,649,0.09196083518824509
cold loop share,4,650,0.18090920263829902
cold loop share,4,651,0.1896980704365757
cold loop share,4,652,-0.2833112564694315
cold loop share,4,653,-0.10827677559436835
cold loop share,4,654,0.0513594341039752
cold loop share,4,655,-0.1916262682816917
cold loop share,4,656,-0.2033811741250051
cold loop share,4,657,0.10539267230195686
cold loop share,4,658,0.11392481120867415
cold loop share,4,659,-0.1829357221865654
cold loop share,4,660,-0.14535498231574923
cold loop share,4,661,0.22820740417047886
cold loop share,4,662,0.1669802946919936
cold loop share,4,663,-0.24306490597987138
cold loop share,4,664,-0.2882928894290513
cold loop share,4,665,0.15977549877780658
cold loop share,4,666,-0.17322372284204346
cold loop share,4,667,0.07646424230837509
cold loop share,4,668,-0.30233650602903217
cold loop share,4,669,-0.24840705185104262
cold loop share,4,670,-0.08735610209070176
cold loop share,4,671,0.16474620710374305
cold loop share,4,672,-0.15847000505264305
cold loop share,4,673,0.23938330442857336
cold loop share,4,674,0.15034753990905242
cold loop share,4,675,0.007562577667317592
cold loop share,4,676,0.13080337024949132
cold loop share,4,677,0.008818910540905925
cold loop share,4,678,0.09714457387100738
cold loop share,4,679,0.25548075216102906
cold loop share,4,680,0.38552212921110485
cold loop share,4,681,0.2909858116320037
cold loop share,4,682,0.20412404921547475
cold loop share,4,683,0.013729533381583798
cold loop share,4,684,0.14853405071761186
cold loop share,4,685,0.011353425555449343
cold loop share,4,686,0.0961558945226618
cold loop share,4,687,0.02048641931475235
cold loop share,4,688,0.23298146909011452
cold loop share,4,689,0.21449698889784102
cold loop share,4,690,0.24574144123229869
cold loop share,4,691,0.2820330743284764
cold loop share,4,692,0.20307528438187059
cold loop share,4,693,0.16138688224610467
cold loop share,4,694,0.12360403665214599
cold loop share,4,695,-0.07733821300304525
cold loop share,4,696,-0.3095959251116361
cold loop share,4,697,0.1906321266165044
cold loop share,4,698,-0.0025427084898059513
cold loop share,4,699,-0.13167734094416148
cold loop share,4,700,0.07317592756967867
cold loop share,4,701,-0.2554752898441874
cold loop share,4,702,-0.21260702727061684
cold loop share,4,703,0.25971404771333756
cold loop share,4,704,-0.17726583730489284
cold loop share,4,705,0.11817995602834941
cold loop share,4,706,0.19141323792486584
cold loop share,4,707,-0.19591964931925876
cold loop share,4,708,-0.10235016182113643
cold loop share,4,709,-0.13205970312307963
cold loop share,4,710,-0.15094293244479645
cold loop share,4,711,-0.054254462030070054
cold loop share,4,712,0.3061655901350558
cold loop share,4,713,0.10063499433284626
cold loop share,4,714,0.4315694601865381
cold loop share,4,715,0.23007005421349463
cold loop share,4,716,-0.24113670813475535
cold loop share,4,717,-0.11765557361154733
cold loop share,4,718,-0.17350776331781126
cold loop share,4,719,0.01990741372953338
cold loop share,4,720,0.1821928470960958
cold loop share,4,721,-0.17507544825137583
cold loop share,4,722,0.18377145666334374
cold loop share,4,723,0.2395089377159322
cold loop share,4,724,0.17429433694301438
cold loop share,4,725,-0.0767865190020347
cold loop share,4,726,0.256392959073591
cold loop share,4,727,-0.059684004970708325
cold loop share,4,728,-0.03221947589069903
cold loop share,4,729,-0.20721572054787038
cold loop share,4,730,0.22095344740471667
cold loop share,4,731,0.1959414985866255
cold loop share,4,732,-0.05725327397615698
cold loop share,4,733,0.1611847765229622
cold loop share,4,734,0.27451692635431313
cold loop share,4,735,-0.11784129238416474
cold loop share,4,736,-0.29609854019582404
cold loop share,4,737,0.277990959865627
cold loop share,4,738,-0.020857856859987162
cold loop share,4,739,-0.06903002908683718
cold loop share,4,740,-0.2700596758114954
cold loop share,4,741,-0.23113520599762388
cold loop share,4,742,-0.2840814431441096
cold loop share,4,743,-0.11400674596129948
cold loop share,4,744,-0.1112264266888801
cold loop share,4,745,0.07404443594750712
cold loop share,4,746,-0.1867211077578555
cold loop share,4,747,0.17610782613445491
cold loop share,4,748,-0.028051728140490787
cold loop share,4,749,-0.10172745770118395
cold loop share,4,750,-0.1513034453563479
cold loop share,4,751,0.013816930451050813
cold loop share,4,752,-0.16676180201832605
cold loop share,4,753,0.16766854661404632
cold loop share,4,754,-0.17594941894604596
cold loop share,4,755,0.18654085130207979
cold loop share,4,756,0.01557033415723279
cold loop share,4,757,0.22627374400852115
cold loop share,4,758,-0.08268582119105818
cold loop share,4,759,-0.05914323560338117
cold loop share,4,760,0.15580439443389912
cold loop share,4,761,0.2170806647639596
cold loop share,4,762,0.16768493356457143
cold loop share,4,763,-0.20848844037198375
cold loop share,4,764,0.23809419765393489
cold loop share,4,765,0.2191235712627511
cold loop share,4,766,-0.08837209302325581
cold loop share,4,767,0.2193912247879938
cold loop share,4,768,-0.1359379480806784
cold loop share,4,769,-0.1346597659397233
cold loop share,4,770,-0.11573283808327302
cold loop share,4,771,0.00486965546436521
cold loop share,4,772,0.06794302803534119
cold loop share,4,773,-0.1010938289475481
cold loop share,4,774,0.1434267844706332
cold loop share,4,775,-0.17301615480205926
cold loop share,4,776,-0.15842630651790957
cold loop share,4,777,0.10034002922339509
cold loop share,4,778,0.10489560146936322
cold loop share,4,779,-0.1368446926763987
cold loop share,4,780,-0.34685438828879267
cold loop share,4,781,-0.02760381815947234
cold loop share,4,782,0.04222644034467219
cold loop share,4,783,-0.16228816452498324
cold loop share,4,784,0.233762580398476
cold loop share,4,785,-0.16330415545753732
cold loop share,4,786,-0.1311474962105177
cold loop share,4,787,0.07643146840732495
cold loop share,4,788,-0.26313892037307623
cold loop share,4,789,0.19845416433380214
cold loop share,4,790,0.09880511819088066
cold loop share,4,791,0.10748473965232352
cold loop share,4,792,0.2815305411790411
cold loop share,4,793,-0.3368091876169277
cold loop share,4,794,0.07046661841620122
cold loop share,4,795,0.26307883488781764
cold loop share,4,796,0.11269032760245258
cold loop share,4,797,0.21269442434008384
cold loop share,4,798,-0.28685083778284554
cold loop share,4,799,-0.08581026642450394
cold loop share,4,800,0.2379958759507845
cold loop share,4,801,0.22141228201941854
cold loop share,4,802,-0.20498163295961982
cold loop share,4,803,0.13837960370891314
cold loop share,4,804,-0.25088694369716913
cold loop share,4,805,-0.10329514263474852
cold loop share,4,806,0.34276857529120974
cold loop share,4,807,-0.05944366302967404
cold loop share,4,808,-0.13841783992680493
cold loop share,4,809,0.1059880648377009
cold loop share,4,810,0.14520749976102362
cold loop share,4,811,-0.1302516762484808
cold loop share,4,812,0.13626022477433802
cold loop share,4,813,-0.15430225730243483
cold loop share,4,814,0.2705185104261973
cold loop share,4,815,-0.088421253874831
cold loop share,4,816,-0.020792309057886902
cold loop share,4,817,0.12009722923978203
cold loop share,4,818,-0.09029482855153013
cold loop share,4,819,-0.09109232681041662
cold loop share,4,820,0.21071160332655095
cold loop share,4,821,-0.07819579674719031
cold loop share,4,822,-0.07619658878313236
cold loop share,4,823,-0.1334471316008685
cold loop share,4,824,-0.17091316281800925
cold loop share,4,825,-0.0587991096423548
cold loop share,4,826,0.09923117890453237
cold loop share,4,827,-0.2283876606262546
cold loop share,4,828,0.32015458356661974
cold loop share,4,829,0.16757022491089593
cold loop share,4,830,0.2690382225620997
cold loop share,4,831,-0.003362056016059211
cold loop share,4,832,0.054254462030070054
cold loop share,4,833,0.3361755588632918
cold loop share,4,834,-0.0678392440153491
cold loop share,4,835,-0.24946127900148846
cold loop share,4,836,0.01748214505182373
cold loop share,4,837,-0.043368064564585064
cold loop share,4,838,0.1889224214450559
cold loop share,4,839,0.2547706509716096
cold loop share,4,840,-0.10580780838192519
cold loop share,4,841,0.15612120881071703
cold loop share,4,842,0.19866173237378634
cold loop share,4,843,-0.1794234524573598
cold loop share,4,844,-0.03152029933496292
cold loop share,4,845,0.26324816670990997
cold loop share,4,846,0.2847369211651121
cold loop share,4,847,-0.05927979352442338
cold loop share,4,848,-0.10076608993704679
cold loop share,4,849,0.06150295647899055
cold loop share,4,850,-0.12804490024443868
cold loop share,4,851,0.054696909694246815
cold loop share,4,852,0.1212006172418031
cold loop share,4,853,-0.24089636619372104
cold loop share,4,854,0.2630842972046593
cold loop share,4,855,0.07504403992953611
cold loop share,4,856,0.0412814595310601
cold loop share,4,857,0.017995602834942438
cold loop share,4,858,-0.3021726365237815
cold loop share,4,859,-0.29744227013887936
cold loop share,4,860,0.14708107443772275
cold loop share,4,861,-0.15630692758333445
cold loop share,4,862,-0.23938330442857336
cold loop share,4,863,0.012309331002744813
cold loop share,4,864,0.09400920400387823
cold loop share,4,865,-0.1837059088612435
cold loop share,4,866,-0.27204249682502835
cold loop share,4,867,0.1383031312731295
cold loop share,4,868,0.1393846700077838
cold loop share,4,869,0.02966311160878887
cold loop share,4,870,-0.08023870324598179
cold loop share,4,871,0.14929877507544825
cold loop share,4,872,0.21739201682393586
cold loop share,4,873,0.2524163924128419
